<built-in function id>,id,score
16059,34201.0,
16060,34202.0,
16061,34203.0,
16062,34204.0,
16063,34205.0,
16064,34206.0,
16065,34207.0,
16066,34208.0,
16067,34209.0,
16068,34210.0,
16069,34211.0,
16070,34212.0,
16071,34213.0,
16072,34214.0,
16073,34215.0,
16074,34216.0,
16075,34217.0,
16076,34218.0,
16077,34219.0,
16078,34220.0,
16079,34221.0,
16080,34222.0,
16081,34223.0,
16082,34224.0,
16083,34225.0,
16084,34226.0,
16085,34227.0,
16086,34228.0,
16087,34229.0,
16088,34230.0,
16089,34231.0,
16090,34232.0,
16091,34233.0,
16092,34234.0,
16093,34235.0,
16094,34236.0,
16095,34237.0,
16096,34238.0,
16097,34239.0,
16098,34240.0,
16099,34241.0,
16100,34242.0,
16101,34243.0,
16102,34244.0,
16103,34245.0,
16104,34246.0,
16105,34247.0,
16106,34248.0,
16107,34249.0,
16108,34250.0,
16109,34251.0,
16110,34252.0,
16111,34253.0,
16112,34254.0,
16113,34255.0,
16114,34256.0,
16115,34257.0,
16116,34258.0,
16117,34259.0,
16118,34260.0,
16119,34261.0,
16120,34262.0,
16121,34263.0,
16122,34264.0,
16123,34265.0,
16124,34266.0,
16125,34267.0,
16126,34268.0,
16127,34269.0,
16128,34270.0,
16129,34271.0,
16130,34272.0,
16131,34273.0,
16132,34274.0,
16133,34275.0,
16134,34276.0,
16135,34277.0,
16136,34278.0,
16137,34279.0,
16138,34280.0,
16139,34281.0,
16140,34282.0,
16141,34283.0,
16142,34284.0,
16143,34285.0,
16144,34286.0,
16145,34287.0,
16146,34288.0,
16147,34289.0,
16148,34290.0,
16149,34291.0,
16150,34292.0,
16151,34293.0,
16152,34294.0,
16153,34295.0,
16154,34296.0,
16155,34297.0,
16156,34298.0,
16157,34299.0,
16158,34300.0,
16159,34301.0,
16160,34302.0,
16161,34303.0,
16162,34304.0,
16163,34305.0,
16164,34306.0,
16165,34307.0,
16166,34308.0,
16167,34309.0,
16168,34310.0,
16169,34311.0,
16170,34312.0,
16171,34313.0,
16172,34314.0,
16173,34315.0,
16174,34316.0,
16175,34317.0,
16176,34318.0,
16177,34319.0,
16178,34320.0,
16179,34321.0,
16180,34322.0,
16181,34323.0,
16182,34324.0,
16183,34325.0,
16184,34326.0,
16185,34327.0,
16186,34328.0,
16187,34329.0,
16188,34330.0,
16189,34331.0,
16190,34332.0,
16191,34333.0,
16192,34334.0,
16193,34335.0,
16194,34336.0,
16195,34337.0,
16196,34338.0,
16197,34339.0,
16198,34340.0,
16199,34341.0,
16200,34342.0,
16201,34343.0,
16202,34344.0,
16203,34345.0,
16204,34346.0,
16205,34347.0,
16206,34348.0,
16207,34349.0,
16208,34350.0,
16209,34351.0,
16210,34352.0,
16211,34353.0,
16212,34354.0,
16213,34355.0,
16214,34356.0,
16215,34357.0,
16216,34358.0,
16217,34359.0,
16218,34360.0,
16219,34361.0,
16220,34362.0,
16221,34363.0,
16222,34364.0,
16223,34365.0,
16224,34366.0,
16225,34367.0,
16226,34368.0,
16227,34369.0,
16228,34370.0,
16229,34371.0,
16230,34372.0,
16231,34373.0,
16232,34374.0,
16233,34375.0,
16234,34376.0,
16235,34377.0,
16236,34378.0,
16237,34379.0,
16238,34380.0,
16239,34381.0,
16240,34382.0,
16241,34383.0,
16242,34384.0,
16243,34385.0,
16244,34386.0,
16245,34387.0,
16246,34388.0,
16247,34389.0,
16248,34390.0,
16249,34391.0,
16250,34392.0,
16251,34393.0,
16252,34394.0,
16253,34395.0,
16254,34396.0,
16255,34397.0,
16256,34398.0,
16257,34399.0,
16258,34400.0,
16259,34401.0,
16260,34402.0,
16261,34403.0,
16262,34404.0,
16263,34405.0,
16264,34406.0,
16265,34407.0,
16266,34408.0,
16267,34409.0,
16268,34410.0,
16269,34411.0,
16270,34412.0,
16271,34413.0,
16272,34414.0,
16273,34415.0,
16274,34416.0,
16275,34417.0,
16276,34418.0,
16277,34419.0,
16278,34420.0,
16279,34421.0,
16280,34422.0,
16281,34423.0,
16282,34424.0,
16283,34425.0,
16284,34426.0,
16285,34427.0,
16286,34428.0,
16287,34429.0,
16288,34430.0,
16289,34431.0,
16290,34432.0,
16291,34433.0,
16292,34434.0,
16293,34435.0,
16294,34436.0,
16295,34437.0,
16296,34438.0,
16297,34439.0,
16298,34440.0,
16299,34441.0,
16300,34442.0,
16301,34443.0,
16302,34444.0,
16303,34445.0,
16304,34446.0,
16305,34447.0,
16306,34448.0,
16307,34449.0,
16308,34450.0,
16309,34451.0,
16310,34452.0,
16311,34453.0,
16312,34454.0,
16313,34455.0,
16314,34456.0,
16315,34457.0,
16316,34458.0,
16317,34459.0,
16318,34460.0,
16319,34461.0,
16320,34462.0,
16321,34463.0,
16322,34464.0,
16323,34465.0,
16324,34466.0,
16325,34467.0,
16326,34468.0,
16327,34469.0,
16328,34470.0,
16329,34471.0,
16330,34472.0,
16331,34473.0,
16332,34474.0,
16333,34475.0,
16334,34476.0,
16335,34477.0,
16336,34478.0,
16337,34479.0,
16338,34480.0,
16339,34481.0,
16340,34482.0,
16341,34483.0,
16342,34484.0,
16343,34485.0,
16344,34486.0,
16345,34487.0,
16346,34488.0,
16347,34489.0,
16348,34490.0,
16349,34491.0,
16350,34492.0,
16351,34493.0,
16352,34494.0,
16353,34495.0,
16354,34496.0,
16355,34497.0,
16356,34498.0,
16357,34499.0,
16358,34500.0,
16359,34501.0,
16360,34502.0,
16361,34503.0,
16362,34504.0,
16363,34505.0,
16364,34506.0,
16365,34507.0,
16366,34508.0,
16367,34509.0,
16368,34510.0,
16369,34511.0,
16370,34512.0,
16371,34513.0,
16372,34514.0,
16373,34515.0,
16374,34516.0,
16375,34517.0,
16376,34518.0,
16377,34519.0,
16378,34520.0,
16379,34521.0,
16380,34522.0,
16381,34523.0,
16382,34524.0,
16383,34525.0,
16384,34526.0,
16385,34527.0,
16386,34528.0,
16387,34529.0,
16388,34530.0,
16389,34531.0,
16390,34532.0,
16391,34533.0,
16392,34534.0,
16393,34535.0,
16394,34536.0,
16395,34537.0,
16396,34538.0,
16397,34539.0,
16398,34540.0,
16399,34541.0,
16400,34542.0,
16401,34543.0,
16402,34544.0,
16403,34545.0,
16404,34546.0,
16405,34547.0,
16406,34548.0,
16407,34549.0,
16408,34550.0,
16409,34551.0,
16410,34552.0,
16411,34553.0,
16412,34554.0,
16413,34555.0,
16414,34556.0,
16415,34557.0,
16416,34558.0,
16417,34559.0,
16418,34560.0,
16419,34561.0,
16420,34562.0,
16421,34563.0,
16422,34564.0,
16423,34565.0,
16424,34566.0,
16425,34567.0,
16426,34568.0,
16427,34569.0,
16428,34570.0,
16429,34571.0,
16430,34572.0,
16431,34573.0,
16432,34574.0,
16433,34575.0,
16434,34576.0,
16435,34577.0,
16436,34578.0,
16437,34579.0,
16438,34580.0,
16439,34581.0,
16440,34582.0,
16441,34583.0,
16442,34584.0,
16443,34585.0,
16444,34586.0,
16445,34587.0,
16446,34588.0,
16447,34589.0,
16448,34590.0,
16449,34591.0,
16450,34592.0,
16451,34593.0,
16452,34594.0,
16453,34595.0,
16454,34596.0,
16455,34597.0,
16456,34598.0,
16457,34599.0,
16458,34600.0,
16459,34601.0,
16460,34602.0,
16461,34603.0,
16462,34604.0,
16463,34605.0,
16464,34606.0,
16465,34607.0,
16466,34608.0,
16467,34609.0,
16468,34610.0,
16469,34611.0,
16470,34612.0,
16471,34613.0,
16472,34614.0,
16473,34615.0,
16474,34616.0,
16475,34617.0,
16476,34618.0,
16477,34619.0,
16478,34620.0,
16479,34621.0,
16480,34622.0,
16481,34623.0,
16482,34624.0,
16483,34625.0,
16484,34626.0,
16485,34627.0,
16486,34628.0,
16487,34629.0,
16488,34630.0,
16489,34631.0,
16490,34632.0,
16491,34633.0,
16492,34634.0,
16493,34635.0,
16494,34636.0,
16495,34637.0,
16496,34638.0,
16497,34639.0,
16498,34640.0,
16499,34641.0,
16500,34642.0,
16501,34643.0,
16502,34644.0,
16503,34645.0,
16504,34646.0,
16505,34647.0,
16506,34648.0,
16507,34649.0,
16508,34650.0,
16509,34651.0,
16510,34652.0,
16511,34653.0,
16512,34654.0,
16513,34655.0,
16514,34656.0,
16515,34657.0,
16516,34658.0,
16517,34659.0,
16518,34660.0,
16519,34661.0,
16520,34662.0,
16521,34663.0,
16522,34664.0,
16523,34665.0,
16524,34666.0,
16525,34667.0,
16526,34668.0,
16527,34669.0,
16528,34670.0,
16529,34671.0,
16530,34672.0,
16531,34673.0,
16532,34674.0,
16533,34675.0,
16534,34676.0,
16535,34677.0,
16536,34678.0,
16537,34679.0,
16538,34680.0,
16539,34681.0,
16540,34682.0,
16541,34683.0,
16542,34684.0,
16543,34685.0,
16544,34686.0,
16545,34687.0,
16546,34688.0,
16547,34689.0,
16548,34690.0,
16549,34691.0,
16550,34692.0,
16551,34693.0,
16552,34694.0,
16553,34695.0,
16554,34696.0,
16555,34697.0,
16556,34698.0,
16557,34699.0,
16558,34700.0,
16559,34701.0,
16560,34702.0,
16561,34703.0,
16562,34704.0,
16563,34705.0,
16564,34706.0,
16565,34707.0,
16566,34708.0,
16567,34709.0,
16568,34710.0,
16569,34711.0,
16570,34712.0,
16571,34713.0,
16572,34714.0,
16573,34715.0,
16574,34716.0,
16575,34717.0,
16576,34718.0,
16577,34719.0,
16578,34720.0,
16579,34721.0,
16580,34722.0,
16581,34723.0,
16582,34724.0,
16583,34725.0,
16584,34726.0,
16585,34727.0,
16586,34728.0,
16587,34729.0,
16588,34730.0,
16589,34731.0,
16590,34732.0,
16591,34733.0,
16592,34734.0,
16593,34735.0,
16594,34736.0,
16595,34737.0,
16596,34738.0,
16597,34739.0,
16598,34740.0,
16599,34741.0,
16600,34742.0,
16601,34743.0,
16602,34744.0,
16603,34745.0,
16604,34746.0,
16605,34747.0,
16606,34748.0,
16607,34749.0,
16608,34750.0,
16609,34751.0,
16610,34752.0,
16611,34753.0,
16612,34754.0,
16613,34755.0,
16614,34756.0,
16615,34757.0,
16616,34758.0,
16617,34759.0,
16618,34760.0,
16619,34761.0,
16620,34762.0,
16621,34763.0,
16622,34764.0,
16623,34765.0,
16624,34766.0,
16625,34767.0,
16626,34768.0,
16627,34769.0,
16628,34770.0,
16629,34771.0,
16630,34772.0,
16631,34773.0,
16632,34774.0,
16633,34775.0,
16634,34776.0,
16635,34777.0,
16636,34778.0,
16637,34779.0,
16638,34780.0,
16639,34781.0,
16640,34782.0,
16641,34783.0,
16642,34784.0,
16643,34785.0,
16644,34786.0,
16645,34787.0,
16646,34788.0,
16647,34789.0,
16648,34790.0,
16649,34791.0,
16650,34792.0,
16651,34793.0,
16652,34794.0,
16653,34795.0,
16654,34796.0,
16655,34797.0,
16656,34798.0,
16657,34799.0,
16658,34800.0,
16659,34801.0,
16660,34802.0,
16661,34803.0,
16662,34804.0,
16663,34805.0,
16664,34806.0,
16665,34807.0,
16666,34808.0,
16667,34809.0,
16668,34810.0,
16669,34811.0,
16670,34812.0,
16671,34813.0,
16672,34814.0,
16673,34815.0,
16674,34816.0,
16675,34817.0,
16676,34818.0,
16677,34819.0,
16678,34820.0,
16679,34821.0,
16680,34822.0,
16681,34823.0,
16682,34824.0,
16683,34825.0,
16684,34826.0,
16685,34827.0,
16686,34828.0,
16687,34829.0,
16688,34830.0,
16689,34831.0,
16690,34832.0,
16691,34833.0,
16692,34834.0,
16693,34835.0,
16694,34836.0,
16695,34837.0,
16696,34838.0,
16697,34839.0,
16698,34840.0,
16699,34841.0,
16700,34842.0,
16701,34843.0,
16702,34844.0,
16703,34845.0,
16704,34846.0,
16705,34847.0,
16706,34848.0,
16707,34849.0,
16708,34850.0,
16709,34851.0,
16710,34852.0,
16711,34853.0,
16712,34854.0,
16713,34855.0,
16714,34856.0,
16715,34857.0,
16716,34858.0,
16717,34859.0,
16718,34860.0,
16719,34861.0,
16720,34862.0,
16721,34863.0,
16722,34864.0,
16723,34865.0,
16724,34866.0,
16725,34867.0,
16726,34868.0,
16727,34869.0,
16728,34870.0,
16729,34871.0,
16730,34872.0,
16731,34873.0,
16732,34874.0,
16733,34875.0,
16734,34876.0,
16735,34877.0,
16736,34878.0,
16737,34879.0,
16738,34880.0,
16739,34881.0,
16740,34882.0,
16741,34883.0,
16742,34884.0,
16743,34885.0,
16744,34886.0,
16745,34887.0,
16746,34888.0,
16747,34889.0,
16748,34890.0,
16749,34891.0,
16750,34892.0,
16751,34893.0,
16752,34894.0,
16753,34895.0,
16754,34896.0,
16755,34897.0,
16756,34898.0,
16757,34899.0,
16758,34900.0,
16759,34901.0,
16760,34902.0,
16761,34903.0,
16762,34904.0,
16763,34905.0,
16764,34906.0,
16765,34907.0,
16766,34908.0,
16767,34909.0,
16768,34910.0,
16769,34911.0,
16770,34912.0,
16771,34913.0,
16772,34914.0,
16773,34915.0,
16774,34916.0,
16775,34917.0,
16776,34918.0,
16777,34919.0,
16778,34920.0,
16779,34921.0,
16780,34922.0,
16781,34923.0,
16782,34924.0,
16783,34925.0,
16784,34926.0,
16785,34927.0,
16786,34928.0,
16787,34929.0,
16788,34930.0,
16789,34931.0,
16790,34932.0,
16791,34933.0,
16792,34934.0,
16793,34935.0,
16794,34936.0,
16795,34937.0,
16796,34938.0,
16797,34939.0,
16798,34940.0,
16799,34941.0,
16800,34942.0,
16801,34943.0,
16802,34944.0,
16803,34945.0,
16804,34946.0,
16805,34947.0,
16806,34948.0,
16807,34949.0,
16808,34950.0,
16809,34951.0,
16810,34952.0,
16811,34953.0,
16812,34954.0,
16813,34955.0,
16814,34956.0,
16815,34957.0,
16816,34958.0,
16817,34959.0,
16818,34960.0,
16819,34961.0,
16820,34962.0,
16821,34963.0,
16822,34964.0,
16823,34965.0,
16824,34966.0,
16825,34967.0,
16826,34968.0,
16827,34969.0,
16828,34970.0,
16829,34971.0,
16830,34972.0,
16831,34973.0,
16832,34974.0,
16833,34975.0,
16834,34976.0,
16835,34977.0,
16836,34978.0,
16837,34979.0,
16838,34980.0,
16839,34981.0,
16840,34982.0,
16841,34983.0,
16842,34984.0,
16843,34985.0,
16844,34986.0,
16845,34987.0,
16846,34988.0,
16847,34989.0,
16848,34990.0,
16849,34991.0,
16850,34992.0,
16851,34993.0,
16852,34994.0,
16853,34995.0,
16854,34996.0,
16855,34997.0,
16856,34998.0,
16857,34999.0,
16858,35000.0,
16859,35001.0,
16860,35002.0,
16861,35003.0,
16862,35004.0,
16863,35005.0,
16864,35006.0,
16865,35007.0,
16866,35008.0,
16867,35009.0,
16868,35010.0,
16869,35011.0,
16870,35012.0,
16871,35013.0,
16872,35014.0,
16873,35015.0,
16874,35016.0,
16875,35017.0,
16876,35018.0,
16877,35019.0,
16878,35020.0,
16879,35021.0,
16880,35022.0,
16881,35023.0,
16882,35024.0,
16883,35025.0,
16884,35026.0,
16885,35027.0,
16886,35028.0,
16887,35029.0,
16888,35030.0,
16889,35031.0,
16890,35032.0,
16891,35033.0,
16892,35034.0,
16893,35035.0,
16894,35036.0,
16895,35037.0,
16896,35038.0,
16897,35039.0,
16898,35040.0,
16899,35041.0,
16900,35042.0,
16901,35043.0,
16902,35044.0,
16903,35045.0,
16904,35046.0,
16905,35047.0,
16906,35048.0,
16907,35049.0,
16908,35050.0,
16909,35051.0,
16910,35052.0,
16911,35053.0,
16912,35054.0,
16913,35055.0,
16914,35056.0,
16915,35057.0,
16916,35058.0,
16917,35059.0,
16918,35060.0,
16919,35061.0,
16920,35062.0,
16921,35063.0,
16922,35064.0,
16923,35065.0,
16924,35066.0,
16925,35067.0,
16926,35068.0,
16927,35069.0,
16928,35070.0,
16929,35071.0,
16930,35072.0,
16931,35073.0,
16932,35074.0,
16933,35075.0,
16934,35076.0,
16935,35077.0,
16936,35078.0,
16937,35079.0,
16938,35080.0,
16939,35081.0,
16940,35082.0,
16941,35083.0,
16942,35084.0,
16943,35085.0,
16944,35086.0,
16945,35087.0,
16946,35088.0,
16947,35089.0,
16948,35090.0,
16949,35091.0,
16950,35092.0,
16951,35093.0,
16952,35094.0,
16953,35095.0,
16954,35096.0,
16955,35097.0,
16956,35098.0,
16957,35099.0,
16958,35100.0,
16959,35101.0,
16960,35102.0,
16961,35103.0,
16962,35104.0,
16963,35105.0,
16964,35106.0,
16965,35107.0,
16966,35108.0,
16967,35109.0,
16968,35110.0,
16969,35111.0,
16970,35112.0,
16971,35113.0,
16972,35114.0,
16973,35115.0,
16974,35116.0,
16975,35117.0,
16976,35118.0,
16977,35119.0,
16978,35120.0,
16979,35121.0,
16980,35122.0,
16981,35123.0,
16982,35124.0,
16983,35125.0,
16984,35126.0,
16985,35127.0,
16986,35128.0,
16987,35129.0,
16988,35130.0,
16989,35131.0,
16990,35132.0,
16991,35133.0,
16992,35134.0,
16993,35135.0,
16994,35136.0,
16995,35137.0,
16996,35138.0,
16997,35139.0,
16998,35140.0,
16999,35141.0,
17000,35142.0,
17001,35143.0,
17002,35144.0,
17003,35145.0,
17004,35146.0,
17005,35147.0,
17006,35148.0,
17007,35149.0,
17008,35150.0,
17009,35151.0,
17010,35152.0,
17011,35153.0,
17012,35154.0,
17013,35155.0,
17014,35156.0,
17015,35157.0,
17016,35158.0,
17017,35159.0,
17018,35160.0,
17019,35161.0,
17020,35162.0,
17021,35163.0,
17022,35164.0,
17023,35165.0,
17024,35166.0,
17025,35167.0,
17026,35168.0,
17027,35169.0,
17028,35170.0,
17029,35171.0,
17030,35172.0,
17031,35173.0,
17032,35174.0,
17033,35175.0,
17034,35176.0,
17035,35177.0,
17036,35178.0,
17037,35179.0,
17038,35180.0,
17039,35181.0,
17040,35182.0,
17041,35183.0,
17042,35184.0,
17043,35185.0,
17044,35186.0,
17045,35187.0,
17046,35188.0,
17047,35189.0,
17048,35190.0,
17049,35191.0,
17050,35192.0,
17051,35193.0,
17052,35194.0,
17053,35195.0,
17054,35196.0,
17055,35197.0,
17056,35198.0,
17057,35199.0,
17058,35200.0,
17059,35201.0,
17060,35202.0,
17061,35203.0,
17062,35204.0,
17063,35205.0,
17064,35206.0,
17065,35207.0,
17066,35208.0,
17067,35209.0,
17068,35210.0,
17069,35211.0,
17070,35212.0,
17071,35213.0,
17072,35214.0,
17073,35215.0,
17074,35216.0,
17075,35217.0,
17076,35218.0,
17077,35219.0,
17078,35220.0,
17079,35221.0,
17080,35222.0,
17081,35223.0,
17082,35224.0,
17083,35225.0,
17084,35226.0,
17085,35227.0,
17086,35228.0,
17087,35229.0,
17088,35230.0,
17089,35231.0,
17090,35232.0,
17091,35233.0,
17092,35234.0,
17093,35235.0,
17094,35236.0,
17095,35237.0,
17096,35238.0,
17097,35239.0,
17098,35240.0,
17099,35241.0,
17100,35242.0,
17101,35243.0,
17102,35244.0,
17103,35245.0,
17104,35246.0,
17105,35247.0,
17106,35248.0,
17107,35249.0,
17108,35250.0,
17109,35251.0,
17110,35252.0,
17111,35253.0,
17112,35254.0,
17113,35255.0,
17114,35256.0,
17115,35257.0,
17116,35258.0,
17117,35259.0,
17118,35260.0,
17119,35261.0,
17120,35262.0,
17121,35263.0,
17122,35264.0,
17123,35265.0,
17124,35266.0,
17125,35267.0,
17126,35268.0,
17127,35269.0,
17128,35270.0,
17129,35271.0,
17130,35272.0,
17131,35273.0,
17132,35274.0,
17133,35275.0,
17134,35276.0,
17135,35277.0,
17136,35278.0,
17137,35279.0,
17138,35280.0,
17139,35281.0,
17140,35282.0,
17141,35283.0,
17142,35284.0,
17143,35285.0,
17144,35286.0,
17145,35287.0,
17146,35288.0,
17147,35289.0,
17148,35290.0,
17149,35291.0,
17150,35292.0,
17151,35293.0,
17152,35294.0,
17153,35295.0,
17154,35296.0,
17155,35297.0,
17156,35298.0,
17157,35299.0,
17158,35300.0,
17159,35301.0,
17160,35302.0,
17161,35303.0,
17162,35304.0,
17163,35305.0,
17164,35306.0,
17165,35307.0,
17166,35308.0,
17167,35309.0,
17168,35310.0,
17169,35311.0,
17170,35312.0,
17171,35313.0,
17172,35314.0,
17173,35315.0,
17174,35316.0,
17175,35317.0,
17176,35318.0,
17177,35319.0,
17178,35320.0,
17179,35321.0,
17180,35322.0,
17181,35323.0,
17182,35324.0,
17183,35325.0,
17184,35326.0,
17185,35327.0,
17186,35328.0,
17187,35329.0,
17188,35330.0,
17189,35331.0,
17190,35332.0,
17191,35333.0,
17192,35334.0,
17193,35335.0,
17194,35336.0,
17195,35337.0,
17196,35338.0,
17197,35339.0,
17198,35340.0,
17199,35341.0,
17200,35342.0,
17201,35343.0,
17202,35344.0,
17203,35345.0,
17204,35346.0,
17205,35347.0,
17206,35348.0,
17207,35349.0,
17208,35350.0,
17209,35351.0,
17210,35352.0,
17211,35353.0,
17212,35354.0,
17213,35355.0,
17214,35356.0,
17215,35357.0,
17216,35358.0,
17217,35359.0,
17218,35360.0,
17219,35361.0,
17220,35362.0,
17221,35363.0,
17222,35364.0,
17223,35365.0,
17224,35366.0,
17225,35367.0,
17226,35368.0,
17227,35369.0,
17228,35370.0,
17229,35371.0,
17230,35372.0,
17231,35373.0,
17232,35374.0,
17233,35375.0,
17234,35376.0,
17235,35377.0,
17236,35378.0,
17237,35379.0,
17238,35380.0,
17239,35381.0,
17240,35382.0,
17241,35383.0,
17242,35384.0,
17243,35385.0,
17244,35386.0,
17245,35387.0,
17246,35388.0,
17247,35389.0,
17248,35390.0,
17249,35391.0,
17250,35392.0,
17251,35393.0,
17252,35394.0,
17253,35395.0,
17254,35396.0,
17255,35397.0,
17256,35398.0,
17257,35399.0,
17258,35400.0,
17259,35401.0,
17260,35402.0,
17261,35403.0,
17262,35404.0,
17263,35405.0,
17264,35406.0,
17265,35407.0,
17266,35408.0,
17267,35409.0,
17268,35410.0,
17269,35411.0,
17270,35412.0,
17271,35413.0,
17272,35414.0,
17273,35415.0,
17274,35416.0,
17275,35417.0,
17276,35418.0,
17277,35419.0,
17278,35420.0,
17279,35421.0,
17280,35422.0,
17281,35423.0,
17282,35424.0,
17283,35425.0,
17284,35426.0,
17285,35427.0,
17286,35428.0,
17287,35429.0,
17288,35430.0,
17289,35431.0,
17290,35432.0,
17291,35433.0,
17292,35434.0,
17293,35435.0,
17294,35436.0,
17295,35437.0,
17296,35438.0,
17297,35439.0,
17298,35440.0,
17299,35441.0,
17300,35442.0,
17301,35443.0,
17302,35444.0,
17303,35445.0,
17304,35446.0,
17305,35447.0,
17306,35448.0,
17307,35449.0,
17308,35450.0,
17309,35451.0,
17310,35452.0,
17311,35453.0,
17312,35454.0,
17313,35455.0,
17314,35456.0,
17315,35457.0,
17316,35458.0,
17317,35459.0,
17318,35460.0,
17319,35461.0,
17320,35462.0,
17321,35463.0,
17322,35464.0,
17323,35465.0,
17324,35466.0,
17325,35467.0,
17326,35468.0,
17327,35469.0,
17328,35470.0,
17329,35471.0,
17330,35472.0,
17331,35473.0,
17332,35474.0,
17333,35475.0,
17334,35476.0,
17335,35477.0,
17336,35478.0,
17337,35479.0,
17338,35480.0,
17339,35481.0,
17340,35482.0,
17341,35483.0,
17342,35484.0,
17343,35485.0,
17344,35486.0,
17345,35487.0,
17346,35488.0,
17347,35489.0,
17348,35490.0,
17349,35491.0,
17350,35492.0,
17351,35493.0,
17352,35494.0,
17353,35495.0,
17354,35496.0,
17355,35497.0,
17356,35498.0,
17357,35499.0,
17358,35500.0,
17359,35501.0,
17360,35502.0,
17361,35503.0,
17362,35504.0,
17363,35505.0,
17364,35506.0,
17365,35507.0,
17366,35508.0,
17367,35509.0,
17368,35510.0,
17369,35511.0,
17370,35512.0,
17371,35513.0,
17372,35514.0,
17373,35515.0,
17374,35516.0,
17375,35517.0,
17376,35518.0,
17377,35519.0,
17378,35520.0,
17379,35521.0,
17380,35522.0,
17381,35523.0,
17382,35524.0,
17383,35525.0,
17384,35526.0,
17385,35527.0,
17386,35528.0,
17387,35529.0,
17388,35530.0,
17389,35531.0,
17390,35532.0,
17391,35533.0,
17392,35534.0,
17393,35535.0,
17394,35536.0,
17395,35537.0,
17396,35538.0,
17397,35539.0,
17398,35540.0,
17399,35541.0,
17400,35542.0,
17401,35543.0,
17402,35544.0,
17403,35545.0,
17404,35546.0,
17405,35547.0,
17406,35548.0,
17407,35549.0,
17408,35550.0,
17409,35551.0,
17410,35552.0,
17411,35553.0,
17412,35554.0,
17413,35555.0,
17414,35556.0,
17415,35557.0,
17416,35558.0,
17417,35559.0,
17418,35560.0,
17419,35561.0,
17420,35562.0,
17421,35563.0,
17422,35564.0,
17423,35565.0,
17424,35566.0,
17425,35567.0,
17426,35568.0,
17427,35569.0,
17428,35570.0,
17429,35571.0,
17430,35572.0,
17431,35573.0,
17432,35574.0,
17433,35575.0,
17434,35576.0,
17435,35577.0,
17436,35578.0,
17437,35579.0,
17438,35580.0,
17439,35581.0,
17440,35582.0,
17441,35583.0,
17442,35584.0,
17443,35585.0,
17444,35586.0,
17445,35587.0,
17446,35588.0,
17447,35589.0,
17448,35590.0,
17449,35591.0,
17450,35592.0,
17451,35593.0,
17452,35594.0,
17453,35595.0,
17454,35596.0,
17455,35597.0,
17456,35598.0,
17457,35599.0,
17458,35600.0,
17459,35601.0,
17460,35602.0,
17461,35603.0,
17462,35604.0,
17463,35605.0,
17464,35606.0,
17465,35607.0,
17466,35608.0,
17467,35609.0,
17468,35610.0,
17469,35611.0,
17470,35612.0,
17471,35613.0,
17472,35614.0,
17473,35615.0,
17474,35616.0,
17475,35617.0,
17476,35618.0,
17477,35619.0,
17478,35620.0,
17479,35621.0,
17480,35622.0,
17481,35623.0,
17482,35624.0,
17483,35625.0,
17484,35626.0,
17485,35627.0,
17486,35628.0,
17487,35629.0,
17488,35630.0,
17489,35631.0,
17490,35632.0,
17491,35633.0,
17492,35634.0,
17493,35635.0,
17494,35636.0,
17495,35637.0,
17496,35638.0,
17497,35639.0,
17498,35640.0,
17499,35641.0,
17500,35642.0,
17501,35643.0,
17502,35644.0,
17503,35645.0,
17504,35646.0,
17505,35647.0,
17506,35648.0,
17507,35649.0,
17508,35650.0,
17509,35651.0,
17510,35652.0,
17511,35653.0,
17512,35654.0,
17513,35655.0,
17514,35656.0,
17515,35657.0,
17516,35658.0,
17517,35659.0,
17518,35660.0,
17519,35661.0,
17520,35662.0,
17521,35663.0,
17522,35664.0,
17523,35665.0,
17524,35666.0,
17525,35667.0,
17526,35668.0,
17527,35669.0,
17528,35670.0,
17529,35671.0,
17530,35672.0,
17531,35673.0,
17532,35674.0,
17533,35675.0,
17534,35676.0,
17535,35677.0,
17536,35678.0,
17537,35679.0,
17538,35680.0,
17539,35681.0,
17540,35682.0,
17541,35683.0,
17542,35684.0,
17543,35685.0,
17544,35686.0,
17545,35687.0,
17546,35688.0,
17547,35689.0,
17548,35690.0,
17549,35691.0,
17550,35692.0,
17551,35693.0,
17552,35694.0,
17553,35695.0,
17554,35696.0,
17555,35697.0,
17556,35698.0,
17557,35699.0,
17558,35700.0,
17559,35701.0,
17560,35702.0,
17561,35703.0,
17562,35704.0,
17563,35705.0,
17564,35706.0,
17565,35707.0,
17566,35708.0,
17567,35709.0,
17568,35710.0,
17569,35711.0,
17570,35712.0,
17571,35713.0,
17572,35714.0,
17573,35715.0,
17574,35716.0,
17575,35717.0,
17576,35718.0,
17577,35719.0,
17578,35720.0,
17579,35721.0,
17580,35722.0,
17581,35723.0,
17582,35724.0,
17583,35725.0,
17584,35726.0,
17585,35727.0,
17586,35728.0,
17587,35729.0,
17588,35730.0,
17589,35731.0,
17590,35732.0,
17591,35733.0,
17592,35734.0,
17593,35735.0,
17594,35736.0,
17595,35737.0,
17596,35738.0,
17597,35739.0,
17598,35740.0,
17599,35741.0,
17600,35742.0,
17601,35743.0,
17602,35744.0,
17603,35745.0,
17604,35746.0,
17605,35747.0,
17606,35748.0,
17607,35749.0,
17608,35750.0,
17609,35751.0,
17610,35752.0,
17611,35753.0,
17612,35754.0,
