<built-in function id>,score
27207,1.0
27208,1.0
27209,1.0
27210,0.5
27211,1.0
27212,0.5
27213,1.0
27214,1.0
27215,1.0
27216,1.0
27217,0.0
27218,1.0
27219,0.5
27220,1.0
27221,1.0
27222,0.5
27223,1.0
27224,0.5
27225,1.0
27226,1.0
27227,1.0
27228,1.0
27229,1.0
27230,1.0
27231,1.0
27232,1.0
27233,1.0
27234,1.0
27235,1.0
27236,1.0
27237,1.0
27238,1.0
27239,0.0
27240,1.0
27241,1.0
27242,0.5
27243,0.5
27244,1.0
27245,1.0
27246,1.0
27247,1.0
27248,0.5
27249,1.0
27250,0.5
27251,0.0
27252,1.0
27253,1.0
27254,0.5
27255,0.0
27256,1.0
27257,1.0
27258,1.0
27259,0.5
27260,0.0
27261,1.0
27262,0.5
27263,1.0
27264,1.0
27265,1.0
27266,1.0
27267,1.0
27268,1.0
27269,0.5
27270,0.5
27271,1.0
27272,1.0
27273,1.0
27274,1.0
27275,1.0
27276,1.0
27277,1.0
27278,1.0
27279,0.5
27280,1.0
27281,1.0
27282,1.0
27283,1.0
27284,1.0
27285,1.0
27286,1.0
27287,1.0
27288,0.0
27289,1.0
27290,1.0
27291,1.0
27292,0.5
27293,1.0
27294,1.0
27295,1.0
27296,1.0
27297,1.0
27298,1.0
27299,1.0
27300,1.0
27301,1.0
27302,1.0
27303,1.0
27304,0.5
27305,0.5
27306,1.0
27307,1.0
27308,1.0
27309,1.0
27310,0.0
27311,1.0
27312,1.0
27313,1.0
27314,1.0
27315,1.0
27316,1.0
27317,1.0
27318,0.0
27319,1.0
27320,1.0
27321,1.0
27322,0.0
27323,1.0
27324,0.5
27325,1.0
27326,0.5
27327,1.0
27328,1.0
27329,0.5
27330,1.0
27331,0.5
27332,1.0
27333,1.0
27334,1.0
27335,1.0
27336,0.0
27337,0.5
27338,1.0
27339,1.0
27340,0.5
27341,1.0
27342,0.5
27343,1.0
27344,0.5
27345,0.5
27346,0.5
27347,1.0
27348,1.0
27349,1.0
27350,1.0
27351,1.0
27352,0.5
27353,1.0
27354,1.0
27355,0.5
27356,1.0
27357,0.0
27358,0.0
27359,1.0
27360,1.0
27361,1.0
27362,1.0
27363,1.0
27364,1.0
27365,1.0
27366,1.0
27367,1.0
27368,0.5
27369,1.0
27370,1.0
27371,1.0
27372,1.0
27373,1.0
27374,0.5
27375,1.0
27376,0.5
27377,1.0
27378,1.0
27379,0.5
27380,1.0
27381,0.5
27382,1.0
27383,1.0
27384,1.0
27385,0.5
27386,1.0
27387,1.0
27388,1.0
27389,0.5
27390,1.0
27391,1.0
27392,1.0
27393,1.0
27394,1.0
27395,1.0
27396,1.0
27397,1.0
27398,1.0
27399,1.0
27400,1.0
27401,1.0
27402,1.0
27403,1.0
27404,1.0
27405,1.0
27406,1.0
27407,1.0
27408,0.5
27409,1.0
27410,1.0
27411,1.0
27412,1.0
27413,1.0
27414,1.0
27415,1.0
27416,1.0
27417,0.5
27418,1.0
27419,1.0
27420,0.5
27421,1.0
27422,1.0
27423,1.0
27424,1.0
27425,0.5
27426,1.0
27427,1.0
27428,1.0
27429,1.0
27430,1.0
27431,1.0
27432,0.5
27433,1.0
27434,0.5
27435,1.0
27436,1.0
27437,1.0
27438,1.0
27439,1.0
27440,1.0
27441,1.0
27442,1.0
27443,1.0
27444,1.0
27445,1.0
27446,1.0
27447,1.0
27448,1.0
27449,0.5
27450,1.0
27451,1.0
27452,1.0
27453,1.0
27454,1.0
27455,1.0
27456,1.0
27457,1.0
27458,1.0
27459,1.0
27460,0.5
27461,1.0
27462,1.0
27463,1.0
27464,1.0
27465,0.5
27466,1.0
27467,1.0
27468,1.0
27469,1.0
27470,1.0
27471,1.0
27472,1.0
27473,1.0
27474,1.0
27475,1.0
27476,1.0
27477,1.0
27478,1.0
27479,0.0
27480,1.0
27481,1.0
27482,1.0
27483,1.0
27484,1.0
27485,1.0
27486,1.0
27487,1.0
27488,1.0
27489,0.0
27490,1.0
27491,1.0
27492,0.0
27493,1.0
27494,1.0
27495,1.0
27496,1.0
27497,1.0
27498,1.0
27499,0.5
27500,1.0
27501,1.0
27502,0.5
27503,0.5
27504,1.0
27505,0.5
27506,1.0
27507,1.0
27508,1.0
27509,1.0
27510,0.5
27511,1.0
27512,1.0
27513,0.5
27514,1.0
27515,0.5
27516,1.0
27517,1.0
27518,1.0
27519,1.0
27520,1.0
27521,1.0
27522,0.5
27523,0.5
27524,1.0
27525,1.0
27526,1.0
27527,1.0
27528,1.0
27529,1.0
27530,1.0
27531,1.0
27532,1.0
27533,0.5
27534,1.0
27535,1.0
27536,1.0
27537,1.0
27538,1.0
27539,1.0
27540,1.0
27541,1.0
27542,1.0
27543,1.0
27544,1.0
27545,1.0
27546,0.5
27547,1.0
27548,0.5
27549,1.0
27550,0.0
27551,1.0
27552,1.0
27553,1.0
27554,1.0
27555,1.0
27556,0.5
27557,0.5
27558,1.0
27559,1.0
27560,1.0
27561,1.0
27562,0.5
27563,1.0
27564,0.5
27565,1.0
27566,1.0
27567,1.0
27568,1.0
27569,0.5
27570,1.0
27571,1.0
27572,1.0
27573,1.0
27574,1.0
27575,1.0
27576,0.5
27577,0.5
27578,1.0
27579,1.0
27580,1.0
27581,1.0
27582,1.0
27583,1.0
27584,1.0
27585,1.0
27586,1.0
27587,0.5
27588,1.0
27589,1.0
27590,1.0
27591,1.0
27592,1.0
27593,1.0
27594,1.0
27595,0.5
27596,1.0
27597,0.5
27598,1.0
27599,1.0
27600,1.0
27601,1.0
27602,1.0
27603,1.0
27604,1.0
27605,1.0
27606,0.0
27607,1.0
27608,1.0
27609,0.5
27610,1.0
27611,1.0
27612,0.0
27613,1.0
27614,1.0
27615,0.5
27616,1.0
27617,1.0
27618,1.0
27619,1.0
27620,1.0
27621,0.5
27622,1.0
27623,0.5
27624,0.5
27625,1.0
27626,1.0
27627,1.0
27628,1.0
27629,1.0
27630,1.0
27631,1.0
27632,1.0
27633,1.0
27634,1.0
27635,1.0
27636,1.0
27637,1.0
27638,1.0
27639,1.0
27640,1.0
27641,1.0
27642,1.0
27643,1.0
27644,1.0
27645,1.0
27646,1.0
27647,1.0
27648,1.0
27649,1.0
27650,1.0
27651,1.0
27652,1.0
27653,1.0
27654,1.0
27655,1.0
27656,0.0
27657,1.0
27658,1.0
27659,1.0
27660,0.5
27661,0.0
27662,1.0
27663,1.0
27664,0.5
27665,0.5
27666,1.0
27667,1.0
27668,1.0
27669,1.0
27670,1.0
27671,1.0
27672,1.0
27673,0.5
27674,0.5
27675,0.0
27676,1.0
27677,1.0
27678,0.0
27679,1.0
27680,1.0
27681,1.0
27682,1.0
27683,1.0
27684,1.0
27685,0.0
27686,1.0
27687,1.0
27688,0.0
27689,1.0
27690,1.0
27691,0.5
27692,1.0
27693,0.5
27694,0.5
27695,0.0
27696,0.5
27697,1.0
27698,1.0
27699,1.0
27700,1.0
27701,1.0
27702,1.0
27703,1.0
27704,0.5
27705,1.0
27706,1.0
27707,0.5
27708,1.0
27709,0.5
27710,1.0
27711,1.0
27712,1.0
27713,1.0
27714,1.0
27715,1.0
27716,1.0
27717,0.5
27718,0.5
27719,0.5
27720,1.0
27721,1.0
27722,1.0
27723,1.0
27724,1.0
27725,0.5
27726,1.0
27727,1.0
27728,1.0
27729,1.0
27730,0.5
27731,1.0
27732,0.0
27733,1.0
27734,0.5
27735,1.0
27736,1.0
27737,1.0
27738,1.0
27739,0.5
27740,1.0
27741,1.0
27742,1.0
27743,1.0
27744,0.5
27745,1.0
27746,1.0
27747,1.0
27748,1.0
27749,1.0
27750,1.0
27751,1.0
27752,1.0
27753,1.0
27754,0.5
27755,0.5
27756,0.5
27757,1.0
27758,1.0
27759,1.0
27760,1.0
27761,1.0
27762,1.0
27763,1.0
27764,0.0
27765,1.0
27766,0.5
27767,1.0
27768,1.0
27769,1.0
27770,0.5
27771,1.0
27772,1.0
27773,1.0
27774,1.0
27775,1.0
27776,1.0
27777,1.0
27778,1.0
27779,1.0
27780,0.5
27781,1.0
27782,1.0
27783,1.0
27784,1.0
27785,0.5
27786,1.0
27787,1.0
27788,0.5
27789,1.0
27790,1.0
27791,1.0
27792,1.0
27793,1.0
27794,1.0
27795,0.5
27796,1.0
27797,1.0
27798,0.5
27799,0.5
27800,1.0
27801,1.0
27802,1.0
27803,0.5
27804,1.0
27805,1.0
27806,0.5
27807,0.5
27808,1.0
27809,1.0
27810,1.0
27811,0.0
27812,1.0
27813,0.5
27814,1.0
27815,1.0
27816,1.0
27817,1.0
27818,0.5
27819,1.0
27820,1.0
27821,1.0
27822,1.0
27823,1.0
27824,1.0
27825,1.0
27826,1.0
27827,1.0
27828,1.0
27829,1.0
27830,0.5
27831,1.0
27832,1.0
27833,0.0
27834,1.0
27835,1.0
27836,1.0
27837,1.0
27838,0.5
27839,1.0
27840,1.0
27841,1.0
27842,0.5
27843,1.0
27844,1.0
27845,1.0
27846,0.5
27847,1.0
27848,0.5
27849,1.0
27850,1.0
27851,0.5
27852,1.0
27853,0.0
27854,1.0
27855,1.0
27856,1.0
27857,0.5
27858,1.0
27859,1.0
27860,0.5
27861,0.5
27862,0.5
27863,1.0
27864,0.5
27865,1.0
27866,1.0
27867,0.5
27868,0.0
27869,1.0
27870,1.0
27871,1.0
27872,1.0
27873,0.5
27874,1.0
27875,1.0
27876,1.0
27877,1.0
27878,1.0
27879,1.0
27880,1.0
27881,1.0
27882,1.0
27883,1.0
27884,1.0
27885,1.0
27886,1.0
27887,1.0
27888,1.0
27889,1.0
27890,1.0
27891,1.0
27892,1.0
27893,1.0
27894,1.0
27895,1.0
27896,1.0
27897,1.0
27898,1.0
27899,1.0
27900,1.0
27901,0.5
27902,1.0
27903,1.0
27904,1.0
27905,0.5
27906,0.5
27907,1.0
27908,1.0
27909,1.0
27910,1.0
27911,1.0
27912,1.0
27913,1.0
27914,1.0
27915,0.5
27916,1.0
27917,1.0
27918,1.0
27919,1.0
27920,1.0
27921,1.0
27922,1.0
27923,1.0
27924,0.0
27925,0.0
27926,1.0
27927,1.0
27928,1.0
27929,1.0
27930,0.5
27931,1.0
27932,0.5
27933,0.0
27934,0.0
27935,1.0
27936,1.0
27937,1.0
27938,1.0
27939,1.0
27940,0.0
27941,1.0
27942,1.0
27943,1.0
27944,1.0
27945,1.0
27946,1.0
27947,0.5
27948,1.0
27949,1.0
27950,1.0
27951,0.5
27952,1.0
27953,1.0
27954,1.0
27955,1.0
27956,1.0
27957,1.0
27958,1.0
27959,1.0
27960,1.0
27961,1.0
27962,0.5
27963,0.0
27964,1.0
27965,1.0
27966,1.0
27967,1.0
27968,1.0
27969,1.0
27970,1.0
27971,0.0
27972,0.5
27973,1.0
27974,1.0
27975,1.0
27976,1.0
27977,1.0
27978,0.5
27979,1.0
27980,0.5
27981,1.0
27982,1.0
27983,0.5
27984,1.0
27985,0.5
27986,1.0
27987,1.0
27988,1.0
27989,1.0
27990,0.5
27991,1.0
27992,1.0
27993,0.0
27994,0.0
27995,1.0
27996,1.0
27997,0.0
27998,1.0
27999,1.0
28000,1.0
28001,1.0
28002,0.0
28003,1.0
28004,1.0
28005,1.0
28006,1.0
28007,1.0
28008,1.0
28009,0.5
28010,0.5
28011,1.0
28012,0.0
28013,1.0
28014,1.0
28015,1.0
28016,0.0
28017,1.0
28018,0.5
28019,1.0
28020,0.5
28021,1.0
28022,1.0
28023,0.5
28024,1.0
28025,0.0
28026,0.5
28027,0.5
28028,1.0
28029,0.5
28030,1.0
28031,0.5
28032,1.0
28033,0.0
28034,1.0
28035,1.0
28036,1.0
28037,0.0
28038,0.5
28039,1.0
28040,0.5
28041,1.0
28042,1.0
28043,1.0
28044,1.0
28045,0.5
28046,1.0
28047,1.0
28048,1.0
28049,1.0
28050,0.5
28051,1.0
28052,1.0
28053,1.0
28054,1.0
28055,1.0
28056,1.0
28057,1.0
28058,0.5
28059,1.0
28060,1.0
28061,0.5
28062,0.5
28063,1.0
28064,0.5
28065,0.5
28066,0.5
28067,1.0
28068,0.5
28069,1.0
28070,1.0
28071,1.0
28072,1.0
28073,0.5
28074,1.0
28075,0.0
28076,1.0
28077,0.5
28078,0.5
28079,0.0
28080,0.0
28081,1.0
28082,1.0
28083,0.5
28084,0.0
28085,1.0
28086,1.0
28087,0.5
28088,1.0
28089,1.0
28090,1.0
28091,0.5
28092,1.0
28093,0.5
28094,1.0
28095,1.0
28096,1.0
28097,0.5
28098,1.0
28099,0.5
28100,1.0
28101,1.0
28102,1.0
28103,0.0
28104,0.5
28105,1.0
28106,0.0
28107,1.0
28108,0.5
28109,1.0
28110,1.0
28111,1.0
28112,1.0
28113,1.0
28114,1.0
28115,1.0
28116,0.5
28117,0.5
28118,0.5
28119,1.0
28120,1.0
28121,1.0
28122,1.0
28123,1.0
28124,1.0
28125,0.5
28126,0.0
28127,1.0
28128,1.0
28129,1.0
28130,1.0
28131,0.5
28132,1.0
28133,1.0
28134,1.0
28135,1.0
28136,1.0
28137,1.0
28138,1.0
28139,1.0
28140,0.5
28141,1.0
28142,0.5
28143,1.0
28144,0.5
28145,1.0
28146,1.0
28147,0.5
28148,0.0
28149,1.0
28150,0.5
28151,1.0
28152,0.5
28153,1.0
28154,1.0
28155,1.0
28156,1.0
28157,1.0
28158,1.0
28159,1.0
28160,1.0
28161,1.0
28162,0.0
28163,1.0
28164,0.5
28165,0.0
28166,1.0
28167,0.0
28168,1.0
28169,1.0
28170,1.0
28171,1.0
28172,0.5
28173,1.0
28174,0.5
28175,1.0
28176,1.0
28177,1.0
28178,1.0
28179,1.0
28180,0.5
28181,1.0
28182,1.0
28183,1.0
28184,1.0
28185,1.0
28186,1.0
28187,0.5
28188,0.0
28189,1.0
28190,0.5
28191,1.0
28192,0.5
28193,1.0
28194,1.0
28195,0.0
28196,0.5
28197,1.0
28198,1.0
28199,0.5
28200,1.0
28201,1.0
28202,1.0
28203,0.0
28204,1.0
28205,1.0
28206,1.0
28207,0.5
28208,1.0
28209,1.0
28210,1.0
28211,1.0
28212,1.0
28213,1.0
28214,1.0
28215,1.0
28216,1.0
28217,1.0
28218,1.0
28219,1.0
28220,1.0
28221,1.0
28222,1.0
28223,0.5
28224,1.0
28225,1.0
28226,0.5
28227,1.0
28228,0.5
28229,1.0
28230,1.0
28231,1.0
28232,0.0
28233,1.0
28234,1.0
28235,1.0
28236,1.0
28237,1.0
28238,1.0
28239,0.5
28240,1.0
28241,1.0
28242,1.0
28243,1.0
28244,1.0
28245,1.0
28246,0.5
28247,1.0
28248,1.0
28249,1.0
28250,1.0
28251,1.0
28252,1.0
28253,1.0
28254,0.5
28255,1.0
28256,1.0
28257,0.5
28258,1.0
28259,0.0
28260,1.0
28261,1.0
28262,1.0
28263,1.0
28264,1.0
28265,1.0
28266,1.0
28267,0.0
28268,0.0
28269,1.0
28270,1.0
28271,0.5
28272,1.0
28273,1.0
28274,1.0
28275,1.0
28276,1.0
28277,1.0
28278,1.0
28279,1.0
28280,1.0
28281,1.0
28282,0.5
28283,1.0
28284,1.0
28285,1.0
28286,1.0
28287,1.0
28288,1.0
28289,1.0
28290,1.0
28291,1.0
28292,0.0
28293,1.0
28294,1.0
28295,1.0
28296,0.0
28297,1.0
28298,0.5
28299,1.0
28300,1.0
28301,0.5
28302,1.0
28303,0.5
28304,1.0
28305,1.0
28306,0.5
28307,1.0
28308,1.0
28309,1.0
28310,1.0
28311,1.0
28312,1.0
28313,1.0
28314,1.0
28315,1.0
28316,1.0
28317,1.0
28318,1.0
28319,1.0
28320,1.0
28321,1.0
28322,1.0
28323,1.0
28324,1.0
28325,1.0
28326,0.5
28327,1.0
28328,1.0
28329,1.0
28330,1.0
28331,1.0
28332,1.0
28333,1.0
28334,1.0
28335,1.0
28336,1.0
28337,0.0
28338,1.0
28339,1.0
28340,1.0
28341,1.0
28342,1.0
28343,0.0
28344,1.0
28345,1.0
28346,1.0
28347,1.0
28348,1.0
28349,1.0
28350,1.0
28351,1.0
28352,1.0
28353,0.5
28354,1.0
28355,0.0
28356,1.0
28357,1.0
28358,1.0
28359,0.0
28360,1.0
28361,1.0
28362,1.0
28363,1.0
28364,0.5
28365,0.5
28366,1.0
28367,1.0
28368,0.0
28369,1.0
28370,1.0
28371,0.5
28372,1.0
28373,1.0
28374,1.0
28375,1.0
28376,1.0
28377,1.0
28378,1.0
28379,1.0
28380,1.0
28381,0.5
28382,1.0
28383,1.0
28384,1.0
28385,1.0
28386,1.0
28387,1.0
28388,1.0
28389,1.0
28390,0.0
28391,0.5
28392,0.5
28393,1.0
28394,1.0
28395,1.0
28396,1.0
28397,1.0
28398,1.0
28399,1.0
28400,1.0
28401,1.0
28402,1.0
28403,1.0
28404,1.0
28405,1.0
28406,1.0
28407,0.5
28408,0.5
28409,1.0
28410,0.5
28411,1.0
28412,1.0
28413,1.0
28414,1.0
28415,1.0
28416,1.0
28417,1.0
28418,0.5
28419,1.0
28420,1.0
28421,0.5
28422,0.5
28423,1.0
28424,1.0
28425,1.0
28426,0.0
28427,1.0
28428,0.5
28429,1.0
28430,1.0
28431,1.0
28432,0.5
28433,0.0
28434,1.0
28435,1.0
28436,0.0
28437,1.0
28438,1.0
28439,1.0
28440,1.0
28441,1.0
28442,1.0
28443,1.0
28444,1.0
28445,1.0
28446,1.0
28447,1.0
28448,1.0
28449,1.0
28450,1.0
28451,1.0
28452,0.5
28453,1.0
28454,1.0
28455,1.0
28456,1.0
28457,0.5
28458,1.0
28459,1.0
28460,0.0
28461,1.0
28462,1.0
28463,1.0
28464,1.0
28465,0.5
28466,0.0
28467,1.0
28468,0.5
28469,1.0
28470,1.0
28471,0.5
28472,1.0
28473,1.0
28474,1.0
28475,1.0
28476,1.0
28477,1.0
28478,1.0
28479,0.5
28480,0.0
28481,1.0
28482,0.5
28483,1.0
28484,1.0
28485,0.5
28486,1.0
28487,0.0
28488,0.0
28489,1.0
28490,0.5
28491,1.0
28492,0.0
28493,0.5
28494,1.0
28495,0.5
28496,1.0
28497,0.0
28498,1.0
28499,1.0
28500,1.0
28501,1.0
28502,1.0
28503,1.0
28504,1.0
28505,0.5
28506,0.5
28507,1.0
28508,1.0
28509,1.0
28510,1.0
28511,1.0
28512,0.5
28513,1.0
28514,1.0
28515,1.0
28516,1.0
28517,1.0
28518,1.0
28519,1.0
28520,1.0
28521,1.0
28522,1.0
28523,1.0
28524,1.0
28525,0.5
28526,1.0
28527,1.0
28528,1.0
28529,1.0
28530,1.0
28531,0.0
28532,0.5
28533,1.0
28534,1.0
28535,1.0
28536,0.0
28537,1.0
28538,1.0
28539,1.0
28540,1.0
28541,1.0
28542,1.0
28543,1.0
28544,1.0
28545,1.0
28546,0.5
28547,1.0
28548,1.0
28549,1.0
28550,0.5
28551,1.0
28552,1.0
28553,0.5
28554,1.0
28555,1.0
28556,0.5
28557,0.5
28558,1.0
28559,0.5
28560,1.0
28561,1.0
28562,1.0
28563,1.0
28564,1.0
28565,1.0
28566,1.0
28567,0.5
28568,1.0
28569,1.0
28570,1.0
28571,1.0
28572,1.0
28573,0.5
28574,1.0
28575,1.0
28576,0.5
28577,0.5
28578,0.5
28579,1.0
28580,1.0
28581,1.0
28582,1.0
28583,0.5
28584,1.0
28585,1.0
28586,0.0
28587,0.5
28588,0.5
28589,1.0
28590,1.0
28591,1.0
28592,1.0
28593,0.5
28594,0.5
28595,1.0
28596,0.0
28597,1.0
28598,1.0
28599,1.0
28600,1.0
28601,1.0
28602,1.0
28603,0.5
28604,1.0
28605,1.0
28606,1.0
28607,0.5
28608,1.0
28609,1.0
28610,1.0
28611,1.0
28612,0.0
28613,1.0
28614,0.0
28615,1.0
28616,0.5
28617,0.5
28618,0.5
28619,1.0
28620,1.0
28621,1.0
28622,0.5
28623,0.5
28624,0.5
28625,0.5
28626,1.0
28627,1.0
28628,0.5
28629,0.5
28630,1.0
28631,0.0
28632,1.0
28633,1.0
28634,1.0
28635,1.0
28636,1.0
28637,1.0
28638,0.5
28639,1.0
28640,1.0
28641,1.0
28642,0.5
28643,0.0
28644,1.0
28645,1.0
28646,1.0
28647,1.0
28648,1.0
28649,1.0
28650,0.0
28651,1.0
28652,0.5
28653,1.0
28654,1.0
28655,1.0
28656,1.0
28657,1.0
28658,0.5
28659,1.0
28660,1.0
28661,1.0
28662,1.0
28663,1.0
28664,1.0
28665,1.0
28666,1.0
28667,1.0
28668,1.0
28669,1.0
28670,1.0
28671,0.5
28672,0.0
28673,1.0
28674,1.0
28675,1.0
28676,1.0
28677,1.0
28678,1.0
28679,0.5
28680,1.0
28681,0.5
28682,1.0
28683,1.0
28684,1.0
28685,1.0
28686,1.0
28687,0.5
28688,1.0
28689,1.0
28690,1.0
28691,0.0
28692,1.0
28693,1.0
28694,1.0
28695,1.0
28696,1.0
28697,1.0
28698,0.5
28699,1.0
28700,1.0
28701,0.5
28702,1.0
28703,0.5
28704,0.5
28705,1.0
28706,1.0
28707,1.0
28708,1.0
28709,1.0
28710,1.0
28711,1.0
28712,1.0
28713,0.5
28714,1.0
28715,1.0
28716,1.0
28717,1.0
28718,1.0
28719,0.5
28720,1.0
28721,1.0
28722,1.0
28723,1.0
28724,0.5
28725,0.5
28726,1.0
28727,0.5
28728,0.0
28729,1.0
28730,1.0
28731,1.0
28732,1.0
28733,1.0
28734,1.0
28735,1.0
28736,1.0
28737,1.0
28738,1.0
28739,1.0
28740,1.0
28741,0.0
28742,1.0
28743,0.0
28744,0.5
28745,1.0
28746,1.0
28747,1.0
28748,1.0
28749,1.0
28750,1.0
28751,1.0
28752,1.0
28753,1.0
28754,1.0
28755,0.5
28756,1.0
28757,0.0
28758,1.0
28759,1.0
28760,1.0
28761,1.0
28762,0.5
28763,0.0
28764,0.5
28765,0.5
28766,1.0
28767,1.0
28768,0.5
28769,1.0
28770,1.0
28771,1.0
28772,1.0
28773,1.0
28774,1.0
28775,1.0
28776,1.0
28777,1.0
28778,1.0
28779,1.0
28780,0.0
28781,0.5
28782,0.5
28783,0.5
28784,1.0
28785,0.5
28786,0.5
28787,1.0
28788,0.0
28789,1.0
28790,0.0
28791,0.0
28792,0.5
28793,1.0
28794,1.0
28795,1.0
28796,1.0
28797,0.5
28798,0.0
28799,1.0
28800,1.0
28801,1.0
28802,1.0
28803,1.0
28804,1.0
28805,1.0
28806,0.5
28807,1.0
28808,1.0
28809,1.0
28810,1.0
28811,0.5
28812,1.0
28813,0.5
28814,1.0
28815,1.0
28816,1.0
28817,1.0
28818,1.0
28819,1.0
28820,0.5
28821,0.5
28822,1.0
28823,1.0
28824,0.0
28825,1.0
28826,0.5
28827,1.0
28828,1.0
28829,0.5
28830,0.5
28831,1.0
28832,1.0
28833,0.0
28834,1.0
28835,1.0
28836,1.0
28837,1.0
28838,1.0
28839,0.5
28840,1.0
28841,1.0
28842,1.0
28843,1.0
28844,1.0
28845,1.0
28846,0.5
28847,1.0
28848,1.0
28849,1.0
28850,1.0
28851,1.0
28852,0.0
28853,1.0
28854,1.0
28855,0.5
28856,1.0
28857,1.0
28858,1.0
28859,0.5
28860,1.0
28861,1.0
28862,1.0
28863,1.0
28864,1.0
28865,1.0
28866,0.5
28867,1.0
28868,1.0
28869,1.0
28870,0.5
28871,1.0
28872,1.0
28873,0.0
28874,1.0
28875,1.0
28876,1.0
28877,1.0
28878,1.0
28879,0.0
28880,0.0
28881,1.0
28882,1.0
28883,1.0
28884,1.0
28885,1.0
28886,1.0
28887,1.0
28888,0.0
28889,1.0
28890,0.0
28891,1.0
28892,0.5
28893,1.0
28894,1.0
28895,1.0
28896,1.0
28897,1.0
28898,1.0
28899,1.0
28900,0.5
28901,1.0
28902,0.5
28903,0.5
28904,1.0
28905,1.0
28906,1.0
28907,0.5
28908,0.5
28909,1.0
28910,1.0
28911,1.0
28912,0.5
28913,1.0
28914,0.0
28915,1.0
28916,1.0
28917,1.0
28918,0.5
28919,1.0
28920,1.0
28921,1.0
28922,0.5
28923,0.0
28924,1.0
28925,0.5
28926,0.5
28927,0.5
28928,1.0
28929,0.5
28930,1.0
28931,0.5
28932,1.0
28933,1.0
28934,1.0
28935,1.0
28936,1.0
28937,1.0
28938,1.0
28939,1.0
28940,1.0
28941,1.0
28942,0.5
28943,1.0
28944,1.0
28945,1.0
28946,0.0
28947,0.0
28948,1.0
28949,1.0
28950,1.0
28951,0.5
28952,1.0
28953,1.0
28954,1.0
28955,0.5
28956,1.0
28957,1.0
28958,1.0
28959,1.0
28960,1.0
28961,0.5
28962,1.0
28963,1.0
28964,0.0
28965,1.0
28966,0.5
28967,1.0
28968,1.0
28969,1.0
28970,1.0
28971,0.0
28972,1.0
28973,0.5
28974,0.5
28975,1.0
28976,1.0
28977,1.0
28978,1.0
28979,0.0
28980,1.0
28981,1.0
28982,0.5
28983,1.0
28984,1.0
28985,1.0
28986,1.0
28987,1.0
28988,1.0
28989,1.0
28990,1.0
28991,0.5
28992,1.0
28993,1.0
28994,1.0
28995,1.0
28996,1.0
28997,1.0
28998,1.0
28999,1.0
29000,0.5
29001,1.0
29002,1.0
29003,1.0
29004,1.0
29005,0.0
29006,1.0
29007,1.0
29008,0.5
29009,1.0
29010,1.0
29011,0.5
29012,1.0
29013,1.0
29014,1.0
29015,1.0
29016,1.0
29017,0.5
29018,1.0
29019,1.0
29020,1.0
29021,0.0
29022,1.0
29023,1.0
29024,1.0
29025,0.5
29026,1.0
29027,0.5
29028,0.5
29029,0.0
29030,1.0
29031,1.0
29032,1.0
29033,0.5
29034,1.0
29035,1.0
29036,1.0
29037,0.5
29038,0.5
29039,1.0
29040,1.0
29041,1.0
29042,1.0
29043,0.5
29044,0.5
29045,1.0
29046,1.0
29047,0.5
29048,1.0
29049,1.0
29050,1.0
29051,1.0
29052,1.0
29053,1.0
29054,1.0
29055,1.0
29056,1.0
29057,1.0
29058,0.5
29059,0.0
29060,0.0
29061,1.0
29062,1.0
29063,1.0
29064,1.0
29065,1.0
29066,1.0
29067,1.0
29068,1.0
29069,1.0
29070,1.0
29071,1.0
29072,1.0
29073,1.0
29074,1.0
29075,1.0
29076,0.5
29077,0.5
29078,1.0
29079,1.0
29080,1.0
29081,0.5
29082,0.5
29083,1.0
29084,0.5
29085,0.5
29086,1.0
29087,1.0
29088,1.0
29089,1.0
29090,0.5
29091,1.0
29092,1.0
29093,1.0
29094,1.0
29095,0.5
29096,1.0
29097,1.0
29098,0.0
29099,1.0
29100,1.0
29101,1.0
29102,0.5
29103,1.0
29104,1.0
29105,1.0
29106,1.0
29107,1.0
29108,1.0
29109,1.0
29110,1.0
29111,1.0
29112,1.0
29113,1.0
29114,0.5
29115,0.0
29116,1.0
29117,1.0
29118,1.0
29119,1.0
29120,0.5
29121,1.0
29122,0.0
29123,1.0
29124,1.0
29125,1.0
29126,1.0
29127,0.0
29128,1.0
29129,1.0
29130,1.0
29131,0.5
29132,1.0
29133,0.5
29134,1.0
29135,1.0
29136,1.0
29137,1.0
29138,1.0
29139,1.0
29140,1.0
29141,0.5
29142,1.0
29143,0.5
29144,1.0
29145,1.0
29146,1.0
29147,0.5
29148,0.5
29149,0.5
29150,1.0
29151,1.0
29152,1.0
29153,1.0
29154,1.0
29155,1.0
29156,1.0
29157,1.0
29158,0.5
29159,0.5
29160,0.5
29161,0.5
29162,1.0
29163,1.0
29164,1.0
29165,1.0
29166,0.5
29167,1.0
29168,0.5
29169,1.0
29170,1.0
29171,1.0
29172,1.0
29173,1.0
29174,1.0
29175,1.0
29176,1.0
29177,0.5
29178,1.0
29179,1.0
29180,0.5
29181,1.0
29182,0.0
29183,1.0
29184,0.5
29185,1.0
29186,1.0
29187,1.0
29188,1.0
29189,1.0
29190,1.0
29191,1.0
29192,1.0
29193,1.0
29194,0.5
29195,0.5
29196,1.0
29197,1.0
29198,1.0
29199,0.5
29200,1.0
29201,1.0
29202,0.5
29203,1.0
29204,1.0
